"","M82.Inf","M82.Leaf","M82.root","M82.sdling","M82.stem","M82.veg","LA716.Inf","LA716.Leaf","LA716.root","LA716.sdling","LA716.stem","LA716.veg"
"Solyc01g096120.2.1",8.5,2.5,17.5,5.5,9.50000000000003,3.50000000860307,8.99999999999999,6,10.0000000000001,4.5,7,8.5
"Solyc12g094420.1.1",17.5000000000000,23.5000000000000,23,18,23.5,14.0000000000008,15.9999999999999,14.0000000000000,11,16.5000000000000,16.0000000081075,20.5000000000000
"Solyc01g110590.2.1",5,2,0.5,4.5,3.49999999999999,18.5000000000000,0.999999999999995,5.50000000000001,0.500000000000001,5.5,3.05902320500351e-08,12.5000000000000
"Solyc11g062060.1.1",6.00000000000001,1.52299797445350e-09,2.00000000000000,1.52299797448394e-09,1,0.500000000000001,1.52299793165636e-09,1.52299797424511e-09,1.52299797448681e-09,1.52299797448639e-09,1,0.499999999999997
"Solyc09g082480.1.1",1.52299767213955e-09,0.99999999999999,5.99999999999995,1.52299820223294e-09,1.52299797446931e-09,1.52299787260544e-09,0.999999999999957,1.49999999999999,42.9999999999998,9.99999999999978,1.52299797447024e-09,2.99999999999995
"Solyc01g111720.2.1",64.5000000000018,51.5,60,79,59,74,56.4999999999999,48.5,67,45.5,41.0000000000135,55.5
"Solyc06g076550.2.1",0.499999999999996,4.13993755289063e-09,14.0000000000000,4.13993775717973e-09,0.5,0.499999999999993,4.13993806729085e-09,1.49999999999999,8.5,0.999999999999993,1.50000000000002,0.999999999999986
"Solyc01g087770.2.1",15.5000000000000,16.0000000000000,2.50000000000000,22.5000000000000,4.99999999999999,20.5000000000000,1.52299797442717e-09,1.52299797446007e-09,1.5229979744675e-09,1.52299797446838e-09,1.52299797448197e-09,1.52299797448228e-09
"Solyc06g005990.2.1",129.500000000000,84.5,97,73.0000000000001,106,96,115.000000000001,81.5000000000001,95.5,117.000000000000,88.5000000000001,88.0000000000001
"Solyc06g051160.2.1",9.5,7.5,4.5,6,3.50000000000004,15.5,17,20,11.5,25.5,17,18
"Solyc09g065800.2.1",33.5,4.13993795281947e-09,4.13993771876857e-09,21,4.13993771879546e-09,6.99999999999999,5.50000000000001,2.00000000000001,4.13993771864258e-09,17,4.13993771876003e-09,4
"Solyc06g073720.1.1",198.999999999999,532.499999999998,402.499999999999,391.999999999999,681.999999999998,232.499999999999,291.499999999998,383.999999999999,346.499999999999,467.499999999998,805.999999999998,142.000000000000
"Solyc04g015540.1.1",7.5,0.500000000000001,4.5,4,8,1.5,2.00000000000000,3.05902320500972e-08,0.5,2,2,3
"Solyc07g053740.1.1",88.0000000000007,483.000000000497,315.5,217.000000002252,437.5,78.5,130.000000000001,79.0000000004893,208,168.000000076629,451.000000462784,41.5000000000000
"Solyc12g038860.1.1",1.52299914090477e-09,1.52299797448793e-09,1.52299794781933e-09,1.00000000000001,1.52299797446671e-09,1.52299789976135e-09,0.500000000000029,1.52299797428844e-09,21.0000000000001,1.52299797445780e-09,1.52299797446491e-09,1.00000000000001
"Solyc08g077950.1.1",104.500000000000,55.0000000000001,51.0000000000955,47.5000000000001,116.000000000000,60.5000000000046,94.0000000000038,34.0000000000001,28.0000000000003,40.5000000000001,91.0000000000001,25.0000000000001
"Solyc06g050530.2.1",0.500000000000011,2.00000000000001,305.000000000000,9.49999999999998,1.12535176476737e-08,1.12535174719208e-08,1.49999999999998,3.50000000000001,466.5,10.5000000000000,1.00000000000001,1.12535174719834e-08
"Solyc12g040830.1.1",10,6.5,11,8,5.5,9,1.52299797443022e-09,1.52299797446586e-09,1.52299797447373e-09,1.52299797447196e-09,1.52299797446988e-09,1.52299797447595e-09
"Solyc05g026540.2.1",214.500000000000,197.5,338.500000000000,256.000000000000,262.500000000000,215,318.999999999999,198.500000000000,475.5,262.000000000000,352.999999999999,190.000000000000
"Solyc02g087740.2.1",21.5000000000032,10,47.5000000010286,21.0000000000149,56,4,17.5,4.00000000152436,49.5,13.0000000000895,31.0000000000000,6.5
"Solyc12g006690.1.1",76,16.5,11.5000000000018,20.5,7.5,28,22.0000000000074,13,11.5000000422479,13.5000000036186,4.5000000000025,22.0000000000000
"Solyc05g008370.1.1",197.000000000077,58.0000000000002,70,238,49.0000000000694,279,88.4999999999998,44.5000000000001,38,260.500000000323,29.5000000000001,316.5
"Solyc12g006320.1.1",687,876.5,560.5,1180.5,282,1241.5,916.5,1651.5,275.5,842.5,445.00,1546
"Solyc03g097180.2.1",12.5000000000000,28.0000000000002,33.5000000000001,24.5000000000000,50.0000000000001,12.5000000000000,16.0000000000001,46.5000000000001,39.0000000000001,36.5000000000001,40.5000000000001,23
"Solyc01g104570.2.1",128.5,39.5,50.0000000000007,51,43.5000000000321,64,102.5,51.5,39,71.5,53.0000000000001,85
"Solyc06g065410.2.1",0.499999999999998,0.999999999999999,2.5,1.00000000000000,0.5,2,1,1,1.5,4.5,1.12535174719407e-08,3.5
"Solyc09g090330.2.1",45.4999999999999,284.499999999999,44,120.500000000000,32.9999999999999,180,95.9999999999994,537.999999999999,47.9999999999999,231.499999999999,56.9999999999999,408.999999999999
"Solyc10g085020.1.1",1876.99999999999,544.999999999997,1059.00000000000,1143.50000000000,1146.50000002639,1612.49999999999,2147.99999999999,418.999999999998,1293.99999999999,1579.49999999999,1931.99999999999,1151.49999999999
"Solyc01g079590.2.1",90.5,70.5,118.500000000000,83.5,100.000000020011,62.0000000000001,59.0000000000017,169.000000000087,123.5,62.0000000000001,78.5,80
"Solyc02g063030.2.1",62.5000000000001,56.0000000000001,8,65.5,6,120,17.0000000000001,44.5,0.999999999999999,28.5,2.00000000198028,133.000000000000
"Solyc08g029220.1.1",176.000000000000,60.4999999999999,104,122.000000000000,69.9999999999999,120.000000000000,150.500000000000,67.4999999999999,84.9999999999999,78.9999999999998,45.9999999999999,111.500000000000
"Solyc02g065590.2.1",3.50000000000000,6.5,7,6.5,2.00000000198028,1.50000000077962,1.50000000000000,4.5,6.5,6,6,12
"Solyc12g027730.1.1",6,4.13993770286921e-09,1.00000000000000,4.13993777003637e-09,0.999999999999997,0.999999999999999,0.500000000000003,1.5,4.13993771876932e-09,2.5,2.00000000000000,2.50000000000000
"Solyc09g072570.2.1",159,105,189.5,165.500000000076,152.500000000000,125,243,169.5,191,269,204,176
"Solyc04g056310.2.1",2.06115363246666e-10,2.06115362242739e-10,13.5000000000001,1.00000000000001,2.06115362243801e-10,2.06115362243946e-10,2.0611536253035e-10,2.06115362235082e-10,2.50000000000001,2.06115362256601e-10,2.06115362243924e-10,2.06115362243874e-10
"Solyc12g099470.1.1",205,125.500000000000,183.5,177,137.000000000001,173.5,191.500000000000,92,259.5,185.5,163.5,147.5
"Solyc12g089160.1.1",81.5,315,24.5,69,269,71.5,46.4999999999999,380.5,15,54.5000000000001,89.5,117
"Solyc02g076820.2.1",5.49999999999999,11.0000000000003,9.00000002392242,11.0000000011210,103,4.5000000000025,14.4999999999999,8.49999999999999,6.5,6.5000000000399,162.5,3.50000000010333
"Solyc02g080310.2.1",39.5,27.0000000000000,10.0000000000000,2.5,9.50000000003123,24.0000000030262,27.50,12.5000000000293,16.5000000001718,12.5000000000293,12.0000000000000,13
"Solyc08g041980.2.1",45,31.000000000932,40,33.0000000000241,43.0000000000005,42.5,41.5000000000003,49.5,64,30,36,47
"Solyc04g008560.2.1",50,45.0000000000001,57.5,43.5000000000001,39,42.5,59.0000000000003,41,40.5000000000000,66.5000000000063,56.5,47.0000000000001
"Solyc03g111090.2.1",205.500000000000,165.000000000000,202.000000000001,204.500000000001,206.000000000000,177.000000000000,184.500000000001,183.500000000000,181.500000000000,141.500000000000,169.000000000000,165.000000000000
"Solyc09g065920.2.1",11.5,64,2.5,24,22,36,57,93.5,0.500000000004686,71.5,31.5,110
"Solyc09g011930.2.1",282.500000000000,150.500000000000,176.5,127,128.000000000000,232,217.000000000001,189.500000000000,134.5,173.500000000000,139,163
"Solyc10g005960.1.1",462,553.5,168.500000000000,721.999999999999,694.5,950.499999999999,426.000000000001,815.5,184.500000000000,549.499999999999,971.999999999998,731.5
"Solyc06g060500.1.1",1.52299817717024e-09,1.52299797450888e-09,34.0000000000004,1.00000000000001,1.52299797447901e-09,1.52299796218507e-09,1.52299771481276e-09,1.52299797453443e-09,39.0000000000005,1,1.52299797452108e-09,0.500000000000006
"Solyc03g006020.2.1",8.49999999999998,21.5,17.5,16.5000000000000,8,5.5,16.9999999999999,53.5,33.0000000000000,29.5000000000000,22.5000000000000,18
"Solyc09g090800.1.1",4.13993924341387e-09,0.50000000000002,6.50000000000001,2.99999999999998,4.13993771881693e-09,4.13993771879268e-09,4.13993769597562e-09,4.13993771902605e-09,8.50000000000005,14.5000000000000,4.13993771875125e-09,4.13993771877576e-09
"Solyc01g105200.2.1",1,4.13993771876723e-09,5,3,1,1.5,1,4.13993771878659e-09,2,4.13993771877901e-09,4.13993771879002e-09,0.5
"Solyc01g089970.2.1",1070.50000000000,791.000000000001,1143.50000000000,1048.50000000000,728.500000000052,1035.50000000000,1497.50000000000,501.500000000001,1633.00000000000,1008.50000000000,1148.00000000000,981.000000000001
"Solyc12g040460.1.1",38.0000000000001,22.5000000001218,18.5000000000305,38,35.0000000000004,31.5,31.5000000000000,15.5,15.0000000218183,35.5,11.5,24.5
"Solyc07g051820.2.1",3.99999999999999,30.5,1,42.5000000000001,10.5,97,4.00000000000003,2.50000000000000,2.5,191,8.3152871910869e-08,328
"Solyc04g048950.2.1",26.5,24.5,61.5000000000036,31.5,45.5000000000015,27,5.50000000000013,4.50000001007522,31,5.5,17,5.50000000000013
"Solyc01g100830.1.1",1.12535169248103e-08,1.12535175287509e-08,1.12535176525152e-08,1.12535172488624e-08,0.999999999999993,1.12535174908851e-08,0.49999999999998,0.999999999999993,2.99999999999998,14.4999999999999,1.12535174720021e-08,0.499999999999997
"Solyc02g090470.2.1",1.50000000000001,0.500000000000004,31.5000000000001,7.00000000000002,1.12535174718388e-08,1.00000000000000,1.12535167398023e-08,0.500000000000015,24.0000000000000,1.00000000000001,1.12535174720472e-08,0.500000000000004
"Solyc11g012660.1.1",2.26032942192635e-07,4.50000000000002,40.0000000000000,7.00000000000011,133,2.50000000000001,1.50000000000004,0.99999999999999,8.00000000000002,5,4.49999999999995,0.500000000000004
"Solyc09g018760.2.1",2,2.5,1.00000000016103,4.5,2.00000000198028,3.5,4.5,5.5,4,4.5,4,7.5
"Solyc03g118080.2.1",17.0000000000000,12,12.5000000000005,14.5000000000000,8.5000000001664,13.5000000036186,10.0000000047760,8.00000000367516,6.50000000000001,6,5.50000000048866,6.5
"Solyc06g030510.2.1",5.5,1.50000000077962,3,3,4,5.5,0.500000000004682,4.5,0.500000000004681,2.50000000373349,2.50000000000000,4.49999999999999
"Solyc02g083050.1.1",4.13993821567593e-09,4.13993757004485e-09,4.13993780237683e-09,4.13993744911391e-09,4.13993754984235e-09,0.499999999999999,1.00000000000001,1.50000000000001,1.00000000000001,2.00000000000001,2.00000000000002,2.50000000000002
"Solyc12g011450.1.1",1432.50000000000,15002,333.5,3488,878.5,7432,2470.99999999999,13759.5000000002,181.500000000389,7506.5,1412.5,8739
"Solyc05g050130.2.1",52,17,26,29,16.5,10,77.5000000000001,10.0000000611844,0.500000000004686,27.5000000000005,9,6.5
"Solyc08g066680.2.1",57,29.5000000000123,66,25,92.5,31,24.0000000000000,15.5000000000000,19,11.5000000000000,30.5,20
"Solyc10g007660.2.1",3,4.13993771881243e-09,0.5,17,4.13993781266025e-09,1.50000000000000,3.5,4.13993771871753e-09,4.1399377187626e-09,16.0000000000000,0.999999999999996,3.00000000000000
"Solyc09g075530.2.1",20,5.50000000000014,5.50000000000014,12.0000000000000,8.50000000016642,7.5,8.00000000000004,10.5000000000000,7.00000000000038,10.0000000000000,12.0000000000000,9.00000000000001
"Solyc03g123410.1.1",36.0000000000003,947.499999999998,2.99999999999997,388.000000182728,5.50000000048865,1513.00000000000,168.500000000004,3586.00000220160,3.99999999999987,769.000000001004,2.49999999999999,3256.99999999999
"Solyc01g097730.2.1",26.5000000000000,12.5000000000293,21,23.0000000000327,16.0000000000000,17.5000000000000,19.4999999999999,14.5000000000000,14.5,19.0000000000000,14.5,18.5000000000000
"Solyc00g106650.1.1",10.5,6.50000000000001,11,8.5,7.00000000000011,4.5,8.50000000000002,12,10,8.00000000000001,2.00000000198028,8.00000000000001
"Solyc10g078660.1.1",168.000000000038,84.0000000000013,116.5,150.500000000001,94,142.5,116,99.5,130,84.0000000009032,90.0000000047743,157.5
"Solyc02g032870.2.1",68.5,12.5000000000293,23,17.5000000000047,39.9999999999999,39.9999999999999,80.9999999999999,34,28.00,34.5000000000011,76,44.5
"Solyc03g115560.2.1",28.0000000000000,31.0000000000000,25.0000000000001,16.5000000000000,122.500000001072,23.5,38.0000000000002,26.0000000000052,9.50000000003123,15.5000000000000,31.5000000000000,25.5
"Solyc11g008260.1.1",39.5,13.5,7.49999999999998,19.0000000000000,10.5,17.5,1.99999999999999,12.5,4.5,19.5000000000015,4,7
"Solyc04g076060.2.1",352.500000000001,64.5000000000001,437.5,257,295,207.5,281,92.5000000000004,565.5,214.000000000001,283.500000000000,115.500000000000
"Solyc06g008230.2.1",18.0000000000000,49.5,43.5000000000001,33.5,45.5000000000163,20.5,8.50000000000003,43,39,25.5,28.00,13.5000000000002
"Solyc06g048800.1.1",2.5,15,1.5,1.12535173580404e-08,3,3.5,4,33,2.5,1.5,4.5,17.0000000000000
"Solyc08g082710.2.1",53.5,8.00000000000001,14.5000000000004,38.5,20.5,28.5,22.0000000000000,38.4999999999999,38,25,12.0000000000476,35
"Solyc12g089180.1.1",34.5000000000001,80.0000000000002,70.5000000000001,99.0000000000003,66.0000000000002,80.5000000000002,35.0000000000003,99.0000000000002,159.000000000000,52.0000000000001,70.5000000000002,74.0000000000002
"Solyc09g010410.2.1",121.5,265.500000000000,227.000000000000,133,272.5,122.500000000000,143.000000000001,444.000000000001,222,121.5,202.5,112.5
"Solyc07g009500.1.1",1,1.12535174720022e-08,63.5,27.5,0.5,1.12535174719018e-08,1.12535174228232e-08,1.12535174712015e-08,0.499999999999997,1.99999999999998,1.12535174718593e-08,1.12535174719514e-08
"Solyc06g067920.2.1",88.0000000000002,148.500000000002,138.500000000000,123.000000000000,128.000000000327,137.500000000000,239.500000000001,262.500000000000,317.000000000001,325.000000000001,355.500000000001,238.500000000000
"Solyc11g040390.1.1",178.500000000000,158.000000000000,277.999999999999,176.000000000000,179.000000000000,257.500000000000,289.999999999998,189.5,340.500000000000,318.500000000000,225,344.5
"Solyc08g061590.2.1",64.4999999999999,70.9999999999999,97.9999999999998,118.500000000000,93.0000000018969,72,26.9999999999999,38.4999999999999,28.9999999999999,29.0000000000000,32.9999999999999,29.4999999999999
"Solyc02g090580.2.1",47.5,44.5000000000669,18,59.9999999999999,32.4999999999999,134.000000000867,63.9999999999999,80.5000000000001,34.5,95.4999999999998,38.9999999999999,155.5
"Solyc06g017850.1.1",12.5,6,7,6,4,5,0.500000000000001,1.52299797445874e-09,1.52299797445898e-09,1.52299797448019e-09,1.5229979744794e-09,1.50000000000000
"Solyc04g076570.2.1",28.5000000000001,64.0000000000001,17.0000000000000,29.0000000000001,17.0000000000000,44.5000000000001,29.0000000000001,116,15.0000000000104,17.0000000221736,20.5000000000000,42.5000000000001
"Solyc03g097500.2.1",0.499999999999996,1.49999999999999,451.5,18.0000000000000,0.5,0.999999999999997,4.1399401960497e-09,3.50000000000006,459,17,4.13993771878256e-09,4.13993771878268e-09
"Solyc03g058390.1.1",125.500000000056,62.0000000000001,115.500000001306,66.5,120,89.5,68.0000000000029,61,61,56.5,61.5,78.5
"Solyc08g006470.2.1",2.50000000373349,5.5,129.5,11,2.00000000198028,1.5,4.99999999999998,19.5000000000000,26,56.5,17.0000000000000,21.5000000000000
"Solyc01g079090.2.1",474.500000000001,928.000000000002,253.500000000001,590.000000000002,254.500000000182,1384.00000000000,924.000000000003,917.000000002671,191.000000000000,1535.00000000000,509.500000000001,1551.50000000000
"Solyc11g020720.1.1",13.5,15.0000000000000,15.5,7.49999999999999,10.5000000000000,8.5,13.0000000000000,19.5000000000000,17,16.0000000000000,10.5000000000002,6.5
"Solyc06g008320.2.1",71.9999999999999,77.4999999999999,108.000000000000,108.500000000002,172.000000000001,80.4999999999999,55,135,102.500000000000,70.5,72.4999999999998,106.500000000000
"Solyc02g080640.2.1",143.000000000000,349.000000011816,688.00000021496,4915,256.500000000040,2030.00000000001,55.4999999999999,123.5,499.500000000005,2711.00000002508,230.499999999999,1433.50000000001
"Solyc07g055340.2.1",43.0000000000001,79.5000000000001,22.5000000000002,77.0000000000001,33.0000000000002,103.500000000000,74.0000000000005,128.000000000000,30.5000000000001,127.000000000000,47.5000000000001,127.500000000000
"Solyc09g010200.2.1",1.52299783701050e-09,0.500000000000004,51.5000000000001,4.00000000000004,1.52299797445660e-09,1.52299797447630e-09,0.50000000000001,0.500000000000012,86.0000000000001,2.00000000000004,1.52299797447780e-09,1.52299797450700e-09
"Solyc03g114240.2.1",123,19.5000000000000,43,55.5,111.000000000021,96.5000000000002,136.000000000000,19.5000000000138,85.5000000000014,95,145,71.5
"Solyc11g008900.1.1",131.000000000000,228,170,337,130,375.5,85.4999999999997,99.4999999999999,76.9999999999998,304.500000000008,60,208
"Solyc09g008750.1.1",4.13993767631144e-09,1.00000000000001,2.00000000000001,10.0000000000000,4.50000000000002,4.13993771882452e-09,0.499999999999994,4.1399377177564e-09,2.49999999999997,0.999999999999993,4.13993771871817e-09,4.13993771877993e-09
"Solyc06g050590.2.1",62.000000000002,23,57,66.5,42.0000000007196,80,58.5,18.5000000000020,66,28.0000000000017,40.5,49.5
"Solyc07g052400.2.1",101.000000000000,126.5,33,73,102.5,105.500000000000,119.5,322.5,33.5,61.0000000000004,114.000000000000,92.5
"Solyc01g005420.2.1",2,38,1.12535174720000e-08,1.12535173024402e-08,1.50000000000000,3,1.50000000000000,51,1.12535174719335e-08,1.00000000000001,5.49999999999999,9
"Solyc01g057270.2.1",35.0000000001373,2.00000000198029,7.50000000000001,2.00000000198029,9.5,4,7.00000000000003,18.5000000000001,23.5000000000000,11.5,19,13.5
"Solyc04g078510.2.1",138.500000000000,134.000000000000,183.000000000000,139.000000000000,183.000000000000,135.500000000000,139.500000000000,119.000000000000,196.000000000000,190.000000000000,238.5,110.500000000000
"Solyc01g102350.2.1",73.5000000000014,79.500000000981,77.5,114.5,244.5,142.5,92.5,51.0000000005263,76.5,100.5,154,113
"Solyc12g088900.1.1",42.5,50.5,64.9999999999999,66.9999999999999,55.4999999999999,42,45.9999999999999,54.9999999999999,82.9999999999999,40.9999999999999,48.9999999999999,54.4999999999999
"Solyc01g094330.2.1",21.5000000000000,13.0000000000001,29,31.0000000000000,27.5,28.5000000000000,20.5000000000000,38.5,41.5000000000000,68.9999999999999,12.5000000000000,18.5000000000000
"Solyc09g055850.2.1",9.99999999999998,15.5000000000000,7.49999999999998,11.5000000000000,6.49999999999999,11.0000000000000,5.49999999999997,9.49999999999998,6.99999999999999,4.99999999999999,6.99999999999999,5.99999999999999
"Solyc12g098110.1.1",4.13993840381109e-09,4.49999999999999,7.49999999999999,1,4.1399377188e-09,4.13993766685293e-09,4.13993746764475e-09,0.499999999999996,12.4999999999999,4.00000000000001,4.13993771886082e-09,2.00000000000002
"Solyc04g077340.2.1",8.00000000000003,27.5000000107545,2,1.99999999999999,8.5000000000007,5.49999999999999,8.9999999999999,196.000000000000,5.99999999999999,14.5000000000031,16.0000000000000,39.4999999999999
"Solyc01g010780.2.1",108.000000000000,150.000000000000,138.5,118.500000000000,137.5,114.5,98.5,89.0000000000001,134.500000000000,94.5,136.500000000000,55.5
"Solyc01g106740.2.1",60.9999999999999,85.5,71.4999999999999,77.4999999999999,38.5000000000000,150.000000000000,84.4999999999998,137.500000000021,52,135.000000000000,44.5000000000006,177.5
"Solyc06g054580.2.1",9.00000000061634,17.5000000000047,20,10,6.00000000000359,8,9.50000000003121,10,14.0000000000008,8.5000000001664,10,9
"Solyc01g094970.2.1",1.50000000000001,4.50000000000002,125.500000000000,11.0000000000000,3.05902321389914e-08,0.500000000000003,2.00000000000002,16.0000000000001,14,2.00000000000001,4.00000000000004,1.50000000000001
"Solyc05g015420.2.1",78,235.50000000004,176.000000000000,88.5000000003192,110.5,115.000000000000,77.0000000000006,136.5,139,141.5,269.500000000001,84.5
"Solyc01g066480.2.1",44.0000000000154,81.0000000000001,58.0000000000137,41.5000000000000,63.0000000000016,52.5000000000001,31,33.0000000000000,82.5000000000001,36.5000000000001,54.0000000000001,27.5000000000001
"Solyc09g009390.2.1",492,884.499999999998,1857,845.999999999998,1047,695.999999999999,723.999999999996,1063.00000000000,1947.00000000000,1441,1177.00000000000,840.999999999999
"Solyc11g069730.1.1",21.5,5.99999999999999,1.12535174720795e-08,1,5.5,11.5,16.5000000000000,10,1.12535174719759e-08,6,8.5,15.5
"Solyc10g079140.1.1",30.0000000000000,15.0000000024400,19.0000000000000,49.5000000114838,36.5000000000004,20.5000000000000,2.49999999999997,2.50000001536934,5.50000000048866,6,11.5000000027066,2.5
"Solyc11g013810.1.1",122.000000000000,4178.99999999999,2355.49999999999,4838.49999999999,2366.50000000007,4254.50000000002,247.000000000034,2028.00000000187,1378.50000000000,4300.00000017612,1380.00000000007,1874
"Solyc11g012700.1.1",188.500000000000,1000,434.500000000000,604,801,518.500000000001,218.000000000000,484.000000000001,252.500000000169,1404.50000001168,423.500000000001,316
"Solyc01g094210.2.1",2.00000000000001,28.0000000000001,13.5000000000000,35.0000000000001,2.99999999999998,49,8.31528729421073e-08,9.49999999999988,2.49999999999998,43.0000000000001,1.99999999999993,123.5
"Solyc12g017920.1.1",10.0000000000012,10,7.5,9.00000000000001,9.5,12,8.00000000000002,5.5,7.00000000000037,6.50000000000001,3.5,5
"Solyc08g067960.2.1",50.5000000606588,260.499999999999,410.500001249342,137.000000011382,179.50000000003,87.9999999999997,48.4999999999993,289.500000001265,1029.00000000000,373.499999999998,167.500000000270,103.500000000029
"Solyc01g110390.2.1",98.9999999999999,114.500000000000,158,110.500000000000,123.5,102.000000000000,131.499999999999,102.000000000000,238.499999999999,99.4999999999998,158.500000000000,103.500000000000
"Solyc06g064490.2.1",14.5,15,5,5,11.5,11,5.00000000000001,3.00000000000000,0.500000000004684,2.50000000373349,4,6.5
"Solyc04g077570.1.1",8.50000000000073,34.0000000000000,13,19.5000000340434,33,8,10.0000000000000,11,13,14,85.5000000000002,5
"Solyc04g010060.2.1",2.5,1.00000000016102,1.00000000016102,1.00000000016103,3,5.5,1.50000000077962,8.00000000000066,1.00000000016103,2,2.00000000198028,3.5
"Solyc09g066120.2.1",8.5,5,8.5,6,3,6.5,13.5000000000000,3,8,8.5,8.5,7
"Solyc02g065050.1.1",25,12.5,7.5,24,0.5,38,9.49999999999999,2,6.5,7.49999999999999,1.12535174719512e-08,5.49999999999999
"Solyc06g066180.2.1",1.50000000000000,6,11,2.5,13,4.5,2.00000000000000,2.5,10.5,2.5,4.00000001157892,1.00000000016103
"Solyc01g087120.2.1",307.999999999999,223.500000000000,457.499999999999,320.999999999999,326.999999999999,318.499999999999,171.999999999998,270.999999999999,442.499999999998,189.500000000000,206.999999999999,306.999999999999
"Solyc02g093350.2.1",11,13.5,2,13.5,5,17,8.5,9.00000000061634,6.00000000000001,12.5,4.5000000000025,21
"Solyc02g077250.2.1",11.5,2.5,1.12535175615357e-08,6.00000000000001,1,7.00000000000001,5.50000000000001,5.49999999999999,1.00000000000000,2,3.5,7.00
"Solyc07g062700.2.1",490.999999999999,1523.00000000000,623.50000000015,253.500000000000,497.499999999999,440.5,773.999999999995,1469.49999999999,1303.50000000000,468.000000007341,736,622.499999999999
"Solyc02g080490.2.1",88.9999999999999,66.4999999999999,46.0000000000006,51.9999999999999,173.000000000081,65.9999999999999,48.9999999999999,12.0000000000000,27,34.4999999999999,77.5,26.5000000000000
"Solyc09g056140.1.1",1.52299758129024e-09,1.52299808371716e-09,1.52299774785431e-09,1.52299832309536e-09,1.52299820569049e-09,1.52299771174548e-09,4.0000000000001,4.50000000000002,23.0000000000002,1.50000000000001,6.50000000000004,3.50000000000003
"Solyc07g008330.2.1",134.500000000000,46.0000000056136,107.500000000000,100.500000000000,61.4999999999999,89.9999999999998,67.4999999999999,50.5,89.9999999999998,49.5000000000044,39.5,97.4999999999998
"Solyc08g078130.2.1",30.5,22.5,37.0000000000001,33.5000000000018,26.0000000000006,26.5000000000000,27.5000000000002,41.0000000000000,66.0000000000001,32.0000000000003,27.0000000000000,42.0000000000001
"Solyc12g019990.1.1",6,1.50000000077962,3,2.5,3.5,3.5,2.50000000373348,1.5,1.50000000077962,3.50,2.5,3.5
"Solyc04g005510.2.1",103.500000000000,82.4999999999997,104.000000000000,163.500000000000,117.000000000000,100.500000000000,302.499999999997,127.000000000000,437.499999999998,257.499999999999,217.999999999999,172.999999999999
"Solyc03g006910.2.1",0.999999999999998,4.13993776329538e-09,2.99999999999999,5.99999999999998,4.13993771876085e-09,4.13993770549412e-09,4.13993783872117e-09,0.499999999999996,7.99999999999993,4.00000000000002,4.1399377183607e-09,1.49999999999999
"Solyc06g065740.2.1",25,32.5,37.0000000000002,32,54,20,20.5000000000001,41,43.5,23.5000000000631,28,24.0000000000002
"Solyc01g067370.2.1",1.00000000000000,1.52299796463127e-09,24.9999999999999,6,1.52299797449945e-09,1.50000000000001,1.52299781469553e-09,0.500000000000017,37.0000000000000,13.0000000000000,1.52299797451449e-09,1
"Solyc11g066830.1.1",108.5,66,102.5,101.000000000004,86,99,74,46,60.0000000000002,76,62.5000000000002,60.0000000000001
"Solyc04g008380.2.1",222,180.5,273.5,273.499999999999,212.000000000000,238.5,264.000000000000,155,227.500000000000,257.5,263.000000000000,181
"Solyc07g017240.1.1",7.00000000025284,3.5,5,6.50000000000001,10.0000000047760,8,11.5000000000000,7.5,7,12.5,10.0000000000000,9
"Solyc03g118890.2.1",84.5,104.5,64.5,105.5,49.5000000000004,90.0000000000009,79.9999999999999,126.5,80.5000000000002,95.5,53,109
"Solyc01g109770.2.1",103,97,135.000000000000,126.5,99.4999999999999,104.500000000000,65.9999999999997,139.5,155,97,65.4999999999999,124.000000000000
"Solyc08g081370.1.1",19.5000000000000,17.5000000007205,27.5000000000058,42.0000000000000,63.4999999999999,17.5000000000047,16.0000000000746,14.0000000000008,17.0000000000000,12.0000000000001,36.4999999999999,15.0000000001982
"Solyc03g115040.2.1",6.00000000000001,6.49999999999999,6.99999999999998,6.50000000000002,5.99999999999998,4.00000000000002,1.12535173039653e-08,1.49999999999999,2.50000000000001,1.00000000000001,2.00000000000000,1
"Solyc08g075300.2.1",18,11.0000000011210,19.5,15,11.0000000000299,24.5,51,16.5000000000004,35.5,29.0000000000000,49.4999999999999,13
"Solyc12g011050.1.1",162.5,85,154.5,114,100.000000000000,146.5,147,104.5,110,126,93.5,115
"Solyc05g053790.1.1",7.5,2,3,4,3,3,5,4.13993771876609e-09,0.499999999999999,4.13993771881695e-09,2.5,1
"Solyc03g093620.1.1",5.6027658873249e-10,5.6027964365854e-10,11.0000000000000,5.60279539967478e-10,5.6027964375675e-10,5.60279643754192e-10,0.999999999999858,5.6027964307259e-10,56.9999999999987,0.999999999999984,5.60279643751121e-10,5.60279643750175e-10
"Solyc01g034150.2.1",16.5,15.5000000000295,15.5,8.5,10.5000000000000,11,5.5,12,7,5.5,5,6.5
"Solyc08g081240.2.1",31.0000000000000,81.0000000001097,117.500000000000,67.5000000000001,79.0000000000001,38.5000000000001,37.0000000000003,37.5000000000000,83.5000000000002,54.0000000000964,52.0000000000005,38.5000000000000
